title,b_title,desc,has multi,#epis,img_url,epi_urls
"荷尔蒙的神奇世界,The Fantastical World of Hormones",荷尔蒙的神奇世界_纪录片_bilibili_哔哩哔哩,在医学发展史上，对科学家和医生们来说，最复杂、最难以理解的就是人体的内分泌系统，内分泌学科的研究中心就是荷尔蒙，或者说激素。在人们没有意识到的时候，人体中的荷尔蒙几乎控制着人体的一切变化，影响人的一生,False,1,http://i0.hdslb.com/bfs/archive/4d38fa395d19656ef4aada25e89e8f11de7fa844.jpg,['https://www.bilibili.com/bangumi/play/ep120364/']
"吉祥物热潮,yuru chara craze",吉祥物热潮_纪录片_bilibili_哔哩哔哩,作为日本重要的文化现象，吉祥物对于日本经济、文化和生活的重要影响呢？,False,1,http://i1.hdslb.com/bfs/archive/58353326cdad705cdd444d45225a59bda7e5bda7.png,['https://www.bilibili.com/bangumi/play/ep120329/']
"密码破译者-现实版模仿游戏,Codebreaker - The Real Imitation Game",密码破译者-现实版模仿游戏_纪录片_bilibili_哔哩哔哩,《密码破译者》讲述了一位20世纪重要人物的非凡经历和悲剧。艾伦·图灵是第二次世界大战中破译德军密码的英雄人物，也是计算机时代的奠基人。但是，他并没有为此得到荣誉和嘉奖，相反，他饱受迫害。由于他是名同性,False,1,http://i1.hdslb.com/bfs/archive/6064724438c47bc7c54cb93c6a5853308daa0c2f.jpg,['https://www.bilibili.com/bangumi/play/ep120274/']
"真实的夏洛克·福尔摩斯,The Real Sherlock Holmes,真实的夏洛克·福尔摩斯",真实的夏洛克·福尔摩斯_纪录片_bilibili_哔哩哔哩,阿瑟·柯南·道尔爵士塑造了侦探夏洛克·福尔摩斯的形象，一个多世纪之后依然有着广泛的知名度和深远的影响。对现代法医学、犯罪学，甚至自然科学等领域都有启示作用。福尔摩斯的形象也无数次在大荧幕和电视剧作品中,False,1,http://i0.hdslb.com/bfs/archive/9bd15cd2ccf2c515209e61d2b140352901320548.jpg,['https://www.bilibili.com/bangumi/play/ep120272/']
"睡眠追踪,Chasing Sleep",睡眠追踪：第1集_纪录片_bilibili_哔哩哔哩,睡眠是当今科学界最热门的话题之一。在现代社会里，失眠和睡眠不足几乎是随处可见，我们许多人都因为种种看似令人信服的理由而牺牲自己的睡眠。,True,6,http://i2.hdslb.com/bfs/archive/6122340d332f7b23b1260804305bae54ff57b3aa.jpg,"['https://www.bilibili.com/bangumi/play/ep120260/', 'https://www.bilibili.com/bangumi/play/ep120261', 'https://www.bilibili.com/bangumi/play/ep120262', 'https://www.bilibili.com/bangumi/play/ep120263', 'https://www.bilibili.com/bangumi/play/ep120264', 'https://www.bilibili.com/bangumi/play/ep120265']"
"舞者,Dancer,刺青舞者",舞者_纪录片_bilibili_哔哩哔哩,本片记录了芭蕾王子——英国皇家芭蕾舞团首席舞蹈家Sergei Polunin几近成名前的故事。影片跟随着Sergei的舞步从美国到英国再到乌克兰，带观众体验世界各国舞蹈的魅力。而影片更是展现了很多难得,False,1,http://i1.hdslb.com/bfs/archive/da378950beb0126e9d0a8c513e15c8625b08bcb1.jpg,['https://www.bilibili.com/bangumi/play/ep120145/']
"狗狗密录,Dogs: Their Secret Lives",狗狗密录：第1集_纪录片_bilibili_哔哩哔哩,狗狗是人类的好朋友，它们与人类的关系非同一般。如今，越来越多的家庭选择狗狗作为宠物。人们爱狗狗，但宠物狗们会经历许多问题，也可能给主人们带来各种麻烦，这些该如何解决呢？狗狗们又有怎样不为人知的秘密呢？,True,7,http://i0.hdslb.com/bfs/archive/64c450f26b09611f9c2ff2562db067a09fa0596b.jpg,"['https://www.bilibili.com/bangumi/play/ep120112/', 'https://www.bilibili.com/bangumi/play/ep120113', 'https://www.bilibili.com/bangumi/play/ep120114', 'https://www.bilibili.com/bangumi/play/ep120115', 'https://www.bilibili.com/bangumi/play/ep120116', 'https://www.bilibili.com/bangumi/play/ep120117', 'https://www.bilibili.com/bangumi/play/ep120118']"
"至美人间：瓷之瑰宝,Beautiful Thing: A Passion for Porcelain",至美人间：瓷之瑰宝_纪录片_bilibili_哔哩哔哩,"这部纪录片向我们展示了工艺精良，却饱受争议和偏见的，制于十七世纪的塞弗尔瓷器。
伦敦华莱士收藏馆的前任主管罗莎琳德·沙沃女士，带领我们欣赏古时候的时尚风格，而这种风格多年来在美学上被严重低估，那就是十",False,1,http://i2.hdslb.com/bfs/archive/8cfbf5f186ccc5a07db8d22a46d668f199092f6f.jpg,['https://www.bilibili.com/bangumi/play/ep120075/']
"人类进化论,BBC Horizon: Are we still Evolving?,BBC Horizon: S47E14",人类进化论_纪录片_bilibili_哔哩哔哩,很多科学家曾经认为，当人类将自身与奇妙的自然隔离开来的时候，进化的历程也随之停止了。但随着人类基因图谱的绘制，科学家们得以详细地了解人类的整个进化史。他们发现了一个令人吃惊的事实：在近5万年内，人类不,False,1,http://i0.hdslb.com/bfs/archive/e4a73d6e78896e974d9e765bde914e14e7c1a1fe.jpg,['https://www.bilibili.com/bangumi/play/ep120837/']
"自然世界：揭秘猫头鹰,NATURAL WORLD : OWLS – BEHIND THE MAGIC",自然世界：揭秘猫头鹰_纪录片_bilibili_哔哩哔哩,猫头鹰以其独特的面孔和非凡的头部转动能力而成为最受我们喜爱的鸟。但我们很少在野外看到它们。这些神秘的鸟儿时常在深夜中出没，静悄悄地掠过黑暗。那么它们是如何在黑暗中看见东西以及悄无声息地飞行的呢？透过两,False,1,http://i1.hdslb.com/bfs/archive/fc37e52b3134b3d856fccc6f12406ff95c2d9037.jpg,['https://www.bilibili.com/bangumi/play/ep120064/']
"世界上最昂贵的玩具,The World's Most Expensive Toys",世界上最昂贵的玩具_纪录片_bilibili_哔哩哔哩,"对英国的百万富翁和亿万富翁来说,购物已经成为了一种艺术形式,他们在玩具上花费的金钱比在任何东西花费的都多。当我们在大街上寻找便宜货时,富人们通过定制或者从高端豪华礼物供应商处购买的方式为他们的孩子提供",False,1,http://i0.hdslb.com/bfs/archive/c9070d77dedefbd96ef379fdfd2063978ece8810.jpg,['https://www.bilibili.com/bangumi/play/ep119717/']
"智商102的狗狗,The Dog with an IQ of 102",智商102的狗狗_纪录片_bilibili_哔哩哔哩,有着60多万宠物的英国是一个热爱动物的国家。但是现在，我们不只是想让我们的宠物可爱，而且希望他们聪明。本节目的特殊之处在于：宠物主人们都确信自己的毛茸茸的朋友比其他人的宠物聪明。所有精选的宠物都有自己,False,1,http://i2.hdslb.com/bfs/archive/7e4b1777cae721d8c86a412438699684aea390a8.jpg,['https://www.bilibili.com/bangumi/play/ep119708/']
"面对事实：肉毒杆菌的真相,FACE FACTS: THE TRUTH ABOUT BOTOX",面对事实：肉毒杆菌的真相_纪录片_bilibili_哔哩哔哩,注射美容的使用量激增，但接受治疗的人对这些抗皱注射到底了解多少？克尔斯滕•奥•布莱恩将拜访多位顶级专家，了解肉毒杆菌和真皮填充物的效果到底如何，分析这些美容治疗可能带来的风险。她将见到一位使用注射治疗,False,1,http://i0.hdslb.com/bfs/archive/c9627ad3ac309b660cb0b3d54b8d863e87aa37b2.png,['https://www.bilibili.com/bangumi/play/ep119705/']
"宇宙究竟有多小,Horizon: How Small Is the Universe?,BBC Horizon 2012-2013 Episode 5 of 6",宇宙究竟有多小_纪录片_bilibili_哔哩哔哩,这是一次史上最奇幻的旅程，我们将寻找宇宙最小的地方，那里不再会有更小的东西，但它却是一个光怪陆离之地。 科学家们希望能看到微型黑洞、多维空间甚至多重宇宙。 当他们开始探索这个仙境时，发现很多东西并不像,False,1,http://i0.hdslb.com/bfs/archive/a544c1f21e97978426d5dbc6483ea036e23558ab.png,['https://www.bilibili.com/bangumi/play/ep120834/']
"世界上第一台计算机,World's First Computer",世界上第一台计算机_纪录片_bilibili_哔哩哔哩,1901年，一群潜水员在希腊南部沿海的安提基特拉岛附近挖掘出了一艘古代沉船，发现了一个神秘的物体。这个有着2000年历史的物体还没有现代的笔记本电脑大，被认为是世界上最古老的计算机，用于显示太阳、月亮,False,1,http://i0.hdslb.com/bfs/archive/6876f4658c9b930673e494da62d7e549d7a2776c.png,['https://www.bilibili.com/bangumi/play/ep119697/']
"走进自闭症,Horizon: Living with Autism,打開自閉的天空",走进自闭症_纪录片_bilibili_哔哩哔哩,设想我们能说出世界上所有国家和它们各自首都的名字，能记住2002年3月9日晚餐吃了些什么，以及7507以内的所有质数。在这部高度个人化和情感化的影片中，《地平线》将揭秘以完全不同的方式看待世界的大脑是,False,1,http://i0.hdslb.com/bfs/archive/4d14d84a5defb47da24cc01528c34babfa2b7db9.png,['https://www.bilibili.com/bangumi/play/ep120832/']
"青少年与同性恋,TEENAGE & GAY",青少年与同性恋_纪录片_bilibili_哔哩哔哩,英国青少年正视性向与性别的年龄正变得越来越小，现今，出柜的平均年龄是15岁。青春期可以是人生中最美好的时光，可作为一个未成年的同性恋绝非易事。BBC采访了五位青少年，用六个月的时间来观察发生在他们身上,False,1,http://i2.hdslb.com/bfs/archive/a8c1f8962f7853c70c7fb88d52fb408bd95ecc3b.jpg,['https://www.bilibili.com/bangumi/play/ep119624/']
"黄金的真正价值,The Real Price of Gold",黄金的真正价值_纪录片_bilibili_哔哩哔哩,大家都听说过血钻，钻石在非洲曾经带来严重的流血冲突，现在已经建立起特殊的制度认证那些钻石的来源，不涉及伦理问题。但是黄金还没有获得这样的关注，在非洲金矿的恶劣条件以及使用童工挖矿的行径依然存在……,False,1,http://i1.hdslb.com/bfs/archive/652cc26ef3933b9c7e9e56b3fd8cfc42af427ceb.jpg,['https://www.bilibili.com/bangumi/play/ep119623/']
"动物爱情故事,NATURAL WORLD: ANIMAL ATTRACTION",动物爱情故事_纪录片_bilibili_哔哩哔哩,大卫•爱登堡讲述了几个迷人的动物爱情故事。这里有表演秀，有歌唱家、舞蹈家和战士，有秘密活动，也有感人至深的忠诚事迹。故事的主角分别是：一只为了获得爱慕而努力表演的公北极熊、一只通过气味把伴侣吸引到身边,False,1,http://i1.hdslb.com/bfs/archive/6f002345c3fa776c897db11b05f641870e1bcee6.png,['https://www.bilibili.com/bangumi/play/ep119622/']
"兵马俑的新秘密,New Secrets of the Terracotta Warriors",兵马俑的新秘密_纪录片_bilibili_哔哩哔哩,2000多年前，中国人创造了古代最宏伟的奇观之一，那就是数以千计的兵马俑，它们的大小与真人相当，全副武装，永世不灭。新的研究得以让考古工作者发现兵马俑的建造者，建造的原因和方法，向人们揭开了一个神奇的,False,1,http://i1.hdslb.com/bfs/archive/4d2c05cd37932d2688b38dda9316ca11c13405a3.jpg,['https://www.bilibili.com/bangumi/play/ep119618/']
"自然世界：日本雪猴,NATURAL WORLD: SNOW MONKEYS",自然世界：日本雪猴_纪录片_bilibili_哔哩哔哩,日本的阿尔卑斯山脉出没着一种引人注目的灵长类动物，气候极端的四季，复杂的族群生活以及现代文明的重压充分地考验着它们的坚韧和聪慧，一些猴子成为众人瞩目的焦点而一些猴子却被猎杀，这是关于三群雪猴的故事！,False,1,http://i1.hdslb.com/bfs/archive/0d789d3586d06a0ae76c7973f15ac0439e876414.png,['https://www.bilibili.com/bangumi/play/ep119617/']
"巧克力-苦的真相,PANORAMA: CHOCOLATE - THE BITTER TRUTH",巧克力-苦的真相_纪录片_bilibili_哔哩哔哩,巧克力生产背后的真相远不是甜蜜的，因为在签署了废除童工的承诺近十年后，这个行业几乎没有实施它。世界上超过40%的可可来自科特迪瓦的西非地区，那里的孩子八岁就会被跨境贩卖到可可农场强迫劳动。,False,1,http://i0.hdslb.com/bfs/archive/acca8de918c91daac0240e1af8718735437de41c.png,['https://www.bilibili.com/bangumi/play/ep119597/']
"寻找希金斯粒子,Horizon: The Hunt for Higgs,The Hunt for Higgs - A Horizon Special",寻找希金斯粒子_纪录片_bilibili_哔哩哔哩,希格斯玻色子被视为自原子结构揭示以来我们对宇宙认识的最大突破。它是理解“为什么存在质量”和“原子如何是可能的”等问题的关键。在人类投入了90亿美元，付出几十年的努力建的大型强子对撞机成功运行后，经过6,False,1,http://i2.hdslb.com/bfs/archive/5ba92792593b23ac6e817298b968df0c2c7c049a.png,['https://www.bilibili.com/bangumi/play/ep120825/']
"驻颜奥秘,Horizon: The Truth About Looking Young,驻颜有术",驻颜奥秘_纪录片_bilibili_哔哩哔哩,罗津娜·阿里医生在国家医疗服务体系中担任整形外科医生，她的日常工作与皮肤有关，一直令她好奇的是，皮肤是如何老化的？人们又该如何预防？于是她离开治疗室前去领略先进的皮肤科学！结果远远超过了她的预期！,False,1,http://i1.hdslb.com/bfs/archive/db2195a59b72dcc44ebb190326446e62dc1f2661.png,['https://www.bilibili.com/bangumi/play/ep120824/']
"宇宙大爆炸前发生了什么,Horizon: What Happened Before the Big Bang?",宇宙大爆炸前发生了什么_纪录片_bilibili_哔哩哔哩,历代科学家都在被“宇宙中的万物到底从何而来”和“宇宙是如何诞生的”的这两大难题所困扰。近一百年，我们似乎找到了答案：宇宙是在过去有限的时间之前，由一个密度极大且温度极高的太初状态演变而来的，并经过不断,False,1,http://i0.hdslb.com/bfs/archive/b4d6c9962bb0fd746f27cd217c8cd59795e3f4aa.png,['https://www.bilibili.com/bangumi/play/ep120823/']
"一根绳子有多长？,Horizon: How Long Is a Piece of String?",一根绳子有多长？_纪录片_bilibili_哔哩哔哩,我们总是把测量视为理所当然的事情。但是想象一下一个没有测量的世界吧。没有距离，没有时间，没有重量，没有数量。我们将很难描述某个东西是什么样子，在哪里或者和其他事物有什么关联。测量系统让我们可以理解地球,False,1,http://i1.hdslb.com/bfs/archive/3d2657f409184f9914c2231f82569f5877e5a7ea.png,['https://www.bilibili.com/bangumi/play/ep120822/']
"战胜超级病菌,Horizon: Defeating the Superbug",战胜超级病菌_纪录片_bilibili_哔哩哔哩,几乎所有现代医学都依赖于阻止危险细菌的能力。多年来，过量使用抗生素培养了一个日益具有抗药性的危险细菌组合，需用更大剂量抗生素才能将其杀死。从伦敦到巴基斯坦、伊拉克到美国，在全球蔓延的这些超级细菌威胁着,False,1,http://i0.hdslb.com/bfs/archive/2b6df97b6dc2a7d1fb1d8445a3e6348a63c4a56d.png,['https://www.bilibili.com/bangumi/play/ep120821/']
"法国葡萄酒大师,FRENCH MASTERS OF WINE",法国葡萄酒大师_纪录片_bilibili_哔哩哔哩,一部时长52分钟的超高清纪录片。葡萄酒不只是简单的葡萄汁发酵过程，它是大自然的礼物与人类专业技能奇迹结合后的产物。如今，葡萄酒是法国文化美食遗产，而这些葡萄园也成为了一些著名区域的代表风貌，比如勃艮第,False,1,http://i1.hdslb.com/bfs/archive/1f5eb671cafb7987469191bf09767265f1792912.png,['https://www.bilibili.com/bangumi/play/ep119225/']
"过敏：现代生活与我,Horizon - Allergies: Modern Life and Me",过敏：现代生活与我_纪录片_bilibili_哔哩哔哩,令人奇怪的是，过敏症只在西方世界不断增加。格瑞艾姆·鲁克教授认为人类对生存环境的改变会影响我们的微生物群落，这些细菌生活在我们体内，它们能使我们的免疫系统发生连锁反应。《地平线》把两个普通家庭的生活放,False,1,http://i2.hdslb.com/bfs/archive/f4288ba2393ab7b87836799bde963cf06c356aa3.png,['https://www.bilibili.com/bangumi/play/ep120818/']
"软体动物的神秘世界,The Secret world of mollusks,The Secret World of Mollusks",软体动物的神秘世界_纪录片_bilibili_哔哩哔哩,软体动物有着不为人知的真面目。软体动物的特点是骨骼全无，完全缺乏吸引力。在世人眼中，它们软弱、粘黏、迟钝无比。但是，软体动物沉默寡言：栖息地，运动，食物，繁殖…一切超乎想象。它们的缤纷多彩令人惊讶，形,False,1,http://i2.hdslb.com/bfs/archive/b85bc269eebabd7e39922fdc82cfd2fd5db858f5.png,['https://www.bilibili.com/bangumi/play/ep119179/']
"甲壳动物的神秘世界,The Secret world of crustaceans,The Secret World of Crustaceans",甲壳动物的神秘世界_纪录片_bilibili_哔哩哔哩,甲壳动物仿佛是外星生物的奇迹。海洋是神奇生物的家园。确实如此，众多海洋生物中有一个非凡的群体：甲壳纲动物。在现实与幻象之间，这些动物对人类来说仍然成谜。它们的生活方式和外表一样惊人吗？甲壳动物在世界上,False,1,http://i0.hdslb.com/bfs/archive/360d395579cbdeff8f5a2394c23bd8f2792cf6dc.png,['https://www.bilibili.com/bangumi/play/ep119180/']
"一度代表什么？,What Is One Degree？",一度代表什么？_纪录片_bilibili_哔哩哔哩,本·米勒是一个喜剧演员，但他当过六年的物理学家，最近他遇到一件相当尴尬的事，有人问他，什么才是基础的科学问题，他们想了解温度，他尽力了，但却无法回答，因此他决定上一堂物理复习课，一探温度的秘密！,False,1,http://i2.hdslb.com/bfs/archive/8baeeef368cc3a826616af9def81345d48c11340.png,['https://www.bilibili.com/bangumi/play/ep120816/']
"唐纳德·特朗普的高尔夫大战,DONALD TRUMP'S GOLF WARS",唐纳德·特朗普的高尔夫大战_纪录片_bilibili_哔哩哔哩,该纪录片讲述美国商业巨头唐纳德·特朗普试图在苏格兰建造“世界上最棒的高尔夫球场”，特朗普想把阿伯丁附近的一片美丽、蜿蜒的海岸带变成高尔夫球场，拥有私人住宅、别墅和豪华的五星级酒店，然而似乎有人并不买他,False,1,http://i2.hdslb.com/bfs/archive/ed28043cc611f56cb4197be2ccf7b8a74b724490.png,['https://www.bilibili.com/bangumi/play/ep119172/']
"趣味科学,The Funny Side of Science",趣味科学_纪录片_bilibili_哔哩哔哩,过山车如何影响哮喘的治疗？人在水里游得快，还是在糖浆里？数百名类似课题研究者在著名的“搞笑诺贝尔奖”颁奖典礼上获奖，“搞笑诺贝尔奖”讽刺的是诺贝尔奖。最为疯狂的问题也大有裨益，也许能使基础科学获得真正,False,1,http://i1.hdslb.com/bfs/archive/5a7ded8c87e96a9352b5a59272a8877afc0d591c.png,['https://www.bilibili.com/bangumi/play/ep119117/']
"不朽之影,The Immortal shadows",不朽之影_纪录片_bilibili_哔哩哔哩,"动画是当今最受欢迎的娱乐形式之一, 很好地利用了一直不断发展的新科技。然而，它的起源可以追溯到久远的过去,一项长期被遗忘的传统艺术。如今，一位日本影子戏大师想要将它重新呈现在观众面前。他的孜孜追求带领",False,1,http://i2.hdslb.com/bfs/archive/246f8855016e1053c988fb82fbaa0a182e2fc4f2.png,['https://www.bilibili.com/bangumi/play/ep119113/']
"熊猫宝宝,Panda Babies",熊猫宝宝_纪录片_bilibili_哔哩哔哩,它们是世界上最珍贵的动物幼崽，它们是动物王国的王室宝宝，刚刚开始娇生惯养的一生，未来有什么在等待着这些黑白毛球的一生呢？它们会如何长大？又会学到些什么呢？,False,1,http://i1.hdslb.com/bfs/archive/60eddea76c5365b4784f8ea5a3a89896a164667a.jpg,['https://www.bilibili.com/bangumi/play/ep119066/']
"【纪录片/BBC】自然世界:喜马拉雅山 Natural World The Himalayas（2010）,纪录片,bbc,纪录片,社会·美食·旅行,哔哩哔哩,Bilibili,B站,弹幕",【纪录片/BBC】自然世界:喜马拉雅山 Natural World The Himalayas（2010）_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,地球上最大的山脉为人类提供各种奇异物产，包括宠物、香料、宗教和稻谷。拍摄人员冬季时从巴基斯坦出发，在不同季节里自西向东穿越。该片揭示了这样一个事实：不仅山地猴、豹、四不像、蛇、蜘蛛和鹫等多种野生动物栖居喜马拉雅山，而且几十亿人也依赖这里的季风雨和冰川土而生存。,False,1,http://i1.hdslb.com/bfs/archive/0b1d63b2edb5463f08e0faf72466e31295c0f9f5.png,['https://www.bilibili.com/video/av11119003']
"自然世界:蚂蚁帝国兴衰记,BBC Natural World:Empire of the Desert Ants,自然世界：蚂蚁帝国",自然世界:蚂蚁帝国兴衰记_纪录片_bilibili_哔哩哔哩,八年光阴可以改变些什么？微不足道的它们建成了一个规模宏大的地下帝国，有人说它们冷酷、可怕，可我还是想看看弱不禁风的它们经历过的那些苦难，还有它们小小的脑袋里，到底装得下多大的智慧，蚂蚁帝国－－我们一起,False,1,http://i0.hdslb.com/bfs/archive/88d3dfe1ed61e481e00789ffba53df50141ce285.jpg,['https://www.bilibili.com/bangumi/play/ep119044/']
"雪宝-一个小企鹅的故事,Snow Chick - A Penguin's Tale,小雪：一只企鹅的故事,国王企鹅宝宝的生命轮回之旅",雪宝-一个小企鹅的故事_纪录片_bilibili_哔哩哔哩,BBC1新播出的自然历史电视电影，由凯特温斯莱特(Kate Winslet)献声讲述一只小帝企鹅--雪宝的命运历程。本片拍摄于南极洲的隆冬时节（气温低至-60℃），跟踪记录了这只幼企鹅的冰上岁月，由最,False,1,http://i1.hdslb.com/bfs/archive/26d03cb020d9bdc0f49feccc193da130f0cd6af1.jpg,['https://www.bilibili.com/bangumi/play/ep118965/']
"米饭大师,Maters of Rice",米饭大师_纪录片_bilibili_哔哩哔哩,这部电影将带我们开始一段亚洲水稻之旅。在几个亚洲国家中，我们发现了当地与水稻有关的传统：在泰国，人们将新生儿放入米浆中按摩；在日本，人们酿造米酒，生产出备受喜爱的清酒；在印度，人们种植名为“纳瓦拉”的,False,1,http://i2.hdslb.com/bfs/archive/2f73e7fc0b62b959b61347ae44ac6f051dc6243f.jpg,['https://www.bilibili.com/bangumi/play/ep118949/']
"世界上最著名的学校,The Most Famous School In The World,揭祕伊頓公學",世界上最著名的学校_纪录片_bilibili_哔哩哔哩,拥有600年历史的伊顿公学曾经培养了威廉王子、哈里王子和其他许多名人，这所学校现在的情况如何呢？本片记录了三位新生在伊顿公学一个学期的生活。与这里的大多数学生不同，我们的三位主人公毕业于公立初中。因此,False,1,http://i0.hdslb.com/bfs/archive/8daaeaad768c50fe30d05cfbb8706dadeb4ef11d.png,['https://www.bilibili.com/bangumi/play/ep118916/']
"生而为王,Born to be king,皇室",生而为王_纪录片_bilibili_哔哩哔哩,随着英国王位新继承人的到来，这部见解深刻的纪录片记录了剑桥公爵和公爵夫人的第一个孩子——伊丽莎白女王二世的长孙、剑桥乔治王子殿下的生活。纪录片着力描述了之前几代王储的童年时光，预测了这个为统治而生的男,False,1,http://i1.hdslb.com/bfs/archive/6db6e46162df5dfc0c51baf9d687858d85e2af8b.png,['https://www.bilibili.com/bangumi/play/ep118920/']
"蘑菇的魔力,The Magic of Mushrooms,菌类的魔法",蘑菇的魔力_纪录片_bilibili_哔哩哔哩,夏末秋自然村开村以来，似乎没有专门做过真菌界的片子啊～～，这一界里都是非常神奇的蘑菇君，它们神通广大，虽然既非植物也非动物，却是自然界重要的一员。它们也是人类生活中不可缺少的伙伴，既能抗菌抗癌，也能清,False,1,http://i0.hdslb.com/bfs/archive/ca182dc279581915f3ec997332e6b583d7dfeedf.png,['https://www.bilibili.com/bangumi/play/ep118867/']
"寄宿学校：从男孩到男人,Boarding School Boys to Men",寄宿学校：从男孩到男人_纪录片_bilibili_哔哩哔哩,英国寄宿学校往往被视为培养未来政治家和商业精英的特权学校。这几年里，人们对寄宿学校越来越痴迷了，这得感谢小说《哈利•波特》中对霍格沃茨魔法学校的描述。这部引人入胜且富有洞察力的纪录片揭秘了传统寄宿学校,False,1,http://i0.hdslb.com/bfs/archive/66c1ee1a6598b3b4a1783ed19b587f9794efa05a.png,['https://www.bilibili.com/bangumi/play/ep118789/']
"繁荣的英国房地产,The British Property Boom",繁荣的英国房地产_纪录片_bilibili_哔哩哔哩,过去两年间，英国房价持续上涨，其影响波及方方面面，伦敦尤为明显，房价井喷带来的影响就是没有任何砍价的余地，有人初次购房，有人则从房价飘红中牟利，可购房源也越来越让人哭笑不得，居家成本也迫使人们搬离其居,False,1,http://i1.hdslb.com/bfs/archive/668cd0710e445d6400019a92346012e0d9007698.png,['https://www.bilibili.com/bangumi/play/ep118784/']
"黄石公园,Yellowstone,BBC黄石公园",黄石公园：第一集_纪录片_bilibili_哔哩哔哩,BBC推出的《黄石国家公园》荣获多项国际大奖，完美呈现了史诗般的生态画卷，让黄石公园寒冬、酷夏、金秋季节的美丽景象一一呈现。泥火山、彩色峡谷、瀑布、世界最大的碳酸盐沉积温泉、钻石雪；深入险境在镜头之下,True,3,http://i0.hdslb.com/bfs/bangumi/b2ac40ef841bbb9a680aa347c374387d24ec2328.jpg,"['https://www.bilibili.com/bangumi/play/ep118747/', 'https://www.bilibili.com/bangumi/play/ep118748', 'https://www.bilibili.com/bangumi/play/ep118749']"
"福尔摩斯如何改变世界,How Sherlock Changed the World",福尔摩斯如何改变世界：第一集_纪录片_bilibili_哔哩哔哩,Special reveals for the first time the astonishing impact that Holmes has had on the development of ,True,2,http://i2.hdslb.com/bfs/archive/b92c3421de60c184881e9d80e9d4bcff69fb24ca.png,"['https://www.bilibili.com/bangumi/play/ep118745/', 'https://www.bilibili.com/bangumi/play/ep118746']"
"地平线系列：记忆的奥秘,Horizon: How Does Your Memory Work?,如何唤起你的记忆、记忆的实现",地平线系列：记忆的奥秘_纪录片_bilibili_哔哩哔哩,本部纪录片是BBC地平线系列推出的一档揭秘人类独特能力“记忆”的纪录片。如果你认为这种在我们日常生活中习以为常的能力，生来就是为了帮你记住东西的话，那么你就大错特错了。的确，记忆保存了生活的每一个细节,False,1,http://i1.hdslb.com/bfs/archive/0e60cd3676b6b278a27aa6def762adee8a90c5d5.png,['https://www.bilibili.com/bangumi/play/ep120530/']
"把地球绘进地图,Mapping The World",把地球绘进地图：第1集_纪录片_bilibili_哔哩哔哩,由于世界变得越来越小，对稀缺资源的争夺却变得越来越激烈，地图绘制将成为我们在21世纪司空见惯的东西。就在此时，卫星一定在环绕着地球运行，为下一代地图的绘制搜集数据。从岩石到谷歌地球所呈现的地球形象，《,True,3,http://i2.hdslb.com/bfs/archive/38ac15ef5ebe428f98c703eea0375eceaec437d8.png,"['https://www.bilibili.com/bangumi/play/ep118737/', 'https://www.bilibili.com/bangumi/play/ep118738', 'https://www.bilibili.com/bangumi/play/ep118739']"
"地平线系列：我们孤单吗,Horizon: Are We Alone in the Universe？,BBC Horizon Are We Alone in the Universe",地平线系列：我们孤单吗_纪录片_bilibili_哔哩哔哩,茫茫宇宙中，是否存在着适合生命安身立命的星球？置身广袤的宇宙，人类又是否是唯一存在着的孤单生物？世界各地一帮具有高度聪明才智，并且训练有素的科学家共同坚持着一个惊人的信念：在浩瀚的宇宙中，可能存在着生,False,1,http://i1.hdslb.com/bfs/archive/7b8810ccf6465a3f913e34b27e34ab891d2337a4.png,['https://www.bilibili.com/bangumi/play/ep120547/']
"【历史频道】爱因斯坦【双语字幕】【纪录片之家字幕组】,爱因斯坦,科学巨人,相对论,纪录片,人文·历史,哔哩哔哩,Bilibili,B站,弹幕",【历史频道】爱因斯坦【双语字幕】【纪录片之家字幕组】_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili,@纪录片之家字幕组 本片是在爱因斯坦相对论诞生100周年时的纪念作品，主要讲述爱因斯坦的相对论诞生的整个过程，这期间同样反应了他从小职员到知识巨星的历程，真实的历史事件曲折细腻，完全不逊于任何好莱坞的任何人工雕琢的大片。波澜壮阔的历史造就了无数英雄，这里也同样能够看到爱因斯坦身边的各位同样了不起的人物。本片采访了来自欧美的多位各界精英，特别是包括乔布斯传的作者，其实他之前就为爱因斯坦写过传记，在欧,False,1,http://i2.hdslb.com/bfs/archive/7bc15637f511b2536afe4517cbc0c880eacecac8.jpg,['https://www.bilibili.com/video/av4903011']
